cm-1,CB-5e-3_0,AuNP_0,CB-5e-3_1,AuNP_1,CB-5e-3_2,AuNP_2,CB-5e-3_3,AuNP_3,CB-5e-3_4,AuNP_4
528.4086,-0.4035386590517223,-0.3521917461473199,-0.2467949146549035,-0.29791682407588715,-0.28050567837548096,-0.2987894140333985,-0.2784032302071938,-0.3442675268559606,-0.3709175796601706,-0.2666592152097315
529.3729,-0.4152319903424458,-0.3631880215578905,-0.2574363926743778,-0.3082598206543004,-0.2912688022933102,-0.3096343401676748,-0.288798443751885,-0.35535647182414787,-0.3817409684913649,-0.27727411524185736
530.3371,-0.42752931225735424,-0.37454420075548855,-0.26865461786882705,-0.3193546778514516,-0.3025947286388488,-0.3209540077848822,-0.2996198429680554,-0.36706404192401065,-0.3933313208594739,-0.28862251518022486
531.3013,-0.44041318157148984,-0.3863407841556447,-0.2804277069739371,-0.3312179393165411,-0.31447046107892956,-0.3327684970280158,-0.3108884065550053,-0.3793215217434422,-0.4056354574166235,-0.300569415471664
532.2656,-0.45375649026298764,-0.39860302751573473,-0.29263942522852204,-0.3437169342731516,-0.3267595921166811,-0.34499591169343646,-0.3226405166522372,-0.391966909944621,-0.4185678925491518,-0.3128336487376712
533.2299,-0.46740983331808006,-0.41129206729109974,-0.3051128858875955,-0.356639025018493,-0.3392835211735922,-0.35754295972992894,-0.33493925231301397,-0.4048470789108771,-0.4320618323943824,-0.3251634562160974
534.1941,-0.48128682885317264,-0.42436582287867414,-0.3177144332552484,-0.36983174556738546,-0.3519418056747694,-0.3703935550375391,-0.34786752764700707,-0.4179009565613471,-0.44606590284397285,-0.33748643669429845
535.1583,-0.4954677536231248,-0.4379040181626489,-0.3305046836166447,-0.3833288263838575,-0.3648608808614405,-0.3837006804575171,-0.36153366707939494,-0.4312760778313034,-0.46059924695879156,-0.34997746640881094
536.1226,-0.5101257885157221,-0.452048055802183,-0.3437360263334501,-0.39729824089100046,-0.3783373943383087,-0.3976704505963377,-0.37599306581275976,-0.4452436131994512,-0.4756834147857495,-0.3629279707436049
537.0869,-0.5254313083347355,-0.4669280972408535,-0.35774242215225355,-0.41189720735335406,-0.392706262691121,-0.41242990533678286,-0.39119386678971657,-0.4600530335406724,-0.4913274701316625,-0.3765694375216993
538.0511,-0.5414896549908876,-0.48258474397441264,-0.37274166845573165,-0.427163744005798,-0.4081681550641268,-0.4279474587604913,-0.4070066239304249,-0.475814365540332,-0.5075337447642589,-0.39099919525912447
539.0153,-0.5584080284775591,-0.49904990774314645,-0.3887892409253594,-0.44309074029500417,-0.42476152044298426,-0.4441722143006377,-0.42338005199894574,-0.4925510238912152,-0.5243865584133367,-0.40627455574751414
539.9796,-0.5763286669182631,-0.5163970632028472,-0.405833162346061,-0.4597416552295687,-0.44239502448629386,-0.46114982863271836,-0.4404237977575514,-0.5102568566437844,-0.5420732422894763,-0.422482204384599
540.9438,-0.5936112625260607,-0.5328932882251619,-0.4220719724126398,-0.4755295848175047,-0.4591843788894237,-0.47722401974299716,-0.4566109192511943,-0.5271104020358804,-0.5589790848498006,-0.43802217239966407
541.9081,-0.6121253498158665,-0.5502858892570661,-0.4391673355688663,-0.49231838731635535,-0.4766560947852167,-0.49431123208182737,-0.47374504853710986,-0.5449034433337118,-0.5769706285518722,-0.4546026802798148
542.8723,-0.6318559124461954,-0.5684525441237432,-0.4571112553201133,-0.5101862430813056,-0.49469759728776186,-0.5123958192604151,-0.4917928055383875,-0.5636018651807523,-0.5959741594481429,-0.47216942711556825
543.8366,-0.6526736430320353,-0.5872364674499756,-0.47587303083879523,-0.5290903101352683,-0.513309354409057,-0.5312700543980308,-0.510628961358351,-0.5831218146405786,-0.6157949373241202,-0.4906215833651375
544.8008,-0.6744913254485982,-0.6067155712134952,-0.4954869328161706,-0.5490202263653533,-0.532698731465011,-0.550794695627189,-0.5302510142781742,-0.6034646339567258,-0.6363739158034517,-0.509994509388663
545.7651,-0.6973582557664166,-0.6272418829548857,-0.5161186029266567,-0.5701006944404797,-0.553239058026106,-0.5711199775943869,-0.550888765041472,-0.6247667845552992,-0.6579085429599275,-0.5305266250401617
546.7293,-0.7214496246361517,-0.649327543581404,-0.5380261423137955,-0.5925689710144075,-0.5753198640781295,-0.5927160248153706,-0.5728938838375406,-0.6472836655534621,-0.6808418546619758,-0.552559280330891
547.6936,-0.7469584451339651,-0.6733992755529594,-0.5614523017073365,-0.6166237228032372,-0.5991726355553342,-0.61610242931144,-0.5965376284648307,-0.6713042321567647,-0.705654872026506,-0.5763606538337979
548.6578,-0.7740841767452417,-0.6996663725543947,-0.5865702194954098,-0.6423660697362067,-0.624878734543476,-0.6416185015280984,-0.6219354353777555,-0.697121168025022,-0.7327176691575367,-0.6020427783730902
549.6221,-0.8030695078172181,-0.7281443652125004,-0.6135162644703155,-0.669826740837749,-0.6524702018639367,-0.6693276331576485,-0.6491105348225594,-0.7250055317833114,-0.7621882045140997,-0.629659219642842
550.5864,-0.834191254745961,-0.7587356324445936,-0.6424196656970085,-0.6990125250783782,-0.6820089591041057,-0.6991041400933863,-0.6780832979382562,-0.7551157827379023,-0.793981105310004,-0.6592463883109209
551.5506,-0.8677015858922709,-0.7913333087472829,-0.6733939448402834,-0.7299477198262503,-0.7135832085250904,-0.7308018183744525,-0.7089330649504799,-0.7874534122705004,-0.8278026440297634,-0.690835793609135
552.5148,-0.903835605592533,-0.8259906419838497,-0.7066072424791281,-0.7627638167207988,-0.7473657545568148,-0.7644466842445087,-0.7418521108204512,-0.8220217759899446,-0.8633989588642195,-0.7244694478465625
553.4791,-0.9429080502970698,-0.8630570712570795,-0.7423697797667077,-0.7978374249684441,-0.7836903257545701,-0.8004168893015673,-0.7772542913197198,-0.8590777643951046,-0.9008817490094018,-0.7603073479002747
554.4434,-0.9854539719714293,-0.903259577811497,-0.7812513069451984,-0.8359331970376298,-0.8231480572723886,-0.8395152728394706,-0.815849379818145,-0.8993066673799168,-0.9409836408419644,-0.7987776692202901
555.4076,-1.0320816082858728,-0.9474064937938629,-0.8239051090667195,-0.8779701451474388,-0.8664114463500588,-0.8826589990537853,-0.8584461462734269,-0.9435600638985445,-0.9848216263222055,-0.8404874896727837
556.3718,-1.0678758643000037,-0.9812917330128469,-0.8565579381089373,-0.910362467356205,-0.8995718964340561,-0.9159323089932363,-0.8913723399114734,-0.9775762435413184,-1.0183167175599652,-0.8719375541458897
557.3361,-1.1059001987049129,-1.0174418553054396,-0.8912734343812895,-0.9453649700705697,-0.9349680038301977,-0.9516896205634294,-0.9267877437816809,-1.0139585002607636,-1.054606169156317,-0.9052281078591815
558.3004,-1.1456377611610948,-1.0552818577035656,-0.9275096925782474,-0.9823716483435796,-0.9722224788664827,-0.9892127388689148,-0.9640444127080395,-1.0520375765162842,-1.0932221231992703,-0.9400086981344344
559.2646,-1.187055561221347,-1.0946597619307754,-0.965158545830526,-1.0210405524498605,-1.0113274013398725,-1.0281403679061651,-1.0027788826839297,-1.0915666486355258,-1.1338723565396156,-0.9762936791772501
560.2288,-1.2310780898084235,-1.136352099326592,-1.005132094306521,-1.0619230182580144,-1.053029430391332,-1.069128043730262,-1.0435669064278021,-1.133363739484265,-1.1771274000877145,-1.0149796636838653
561.1931,-1.2794530822229702,-1.1819174792224865,-1.0491838550423045,-1.106461880659432,-1.0986415196790553,-1.1137766813913177,-1.0879313159280612,-1.1791838324851134,-1.224418658355653,-1.0577734017105673
562.1573,-1.333977949036707,-1.2330664892263794,-1.0991651593385814,-1.1563933295345652,-1.1494618624828483,-1.1639763060274602,-1.1377140910176666,-1.2309705708464997,-1.2774889396747522,-1.1065640467555578
563.1216,-1.3957254485845283,-1.2910508239022163,-1.1562022991841152,-1.212980113399059,-1.2062662786912253,-1.2210958850516487,-1.1942675894164303,-1.2899811893466362,-1.3377553570774714,-1.1627106970175045
564.0858,-1.4651377286990552,-1.3568744273389517,-1.2207343678106584,-1.2769872420355943,-1.2695742616216454,-1.2860525826594504,-1.258404512354494,-1.3567921070149171,-1.4063014303744572,-1.2271281705265784
565.05,-1.5427323981208785,-1.4317375951213913,-1.2931865359816395,-1.3491461376885194,-1.3402980746604172,-1.3597335161171322,-1.3308582208363653,-1.4318798203064298,-1.484152761274711,-1.3006357073097974
566.0143,-1.6302276145083239,-1.5176626367237496,-1.3750135231437177,-1.431049349914775,-1.4206704950458526,-1.443815084224023,-1.4131733475430777,-1.5167267626370027,-1.5728614796840081,-1.384601158130221
566.9786,-1.7311290868773317,-1.6175918663691624,-1.4692764873963053,-1.5257604909874618,-1.5145270611038115,-1.5411425846143914,-1.5082500993711119,-1.6144853420878296,-1.6749191922477953,-1.4812004104955068
567.9428,-1.8504752528368573,-1.7352977472603974,-1.5805644884907655,-1.637779219100557,-1.6269590233509355,-1.6557041975137867,-1.6203742780583101,-1.7299361827177002,-1.7940653774378734,-1.5935525282521097
568.907,-1.9947341360412965,-1.8759138911053583,-1.7150209048215916,-1.773151648468329,-1.7641110193079463,-1.7930597041205056,-1.755431713226132,-1.8694802948090443,-1.9359805223142923,-1.7264462144297537
569.8713,-2.1735165742417584,-2.0483278839733003,-1.8819877126340918,-1.9410546806548148,-1.934866276700635,-1.9624774828455214,-1.9227159329258494,-2.0428198620506643,-2.110514088980843,-1.8887103557811498
570.8356,-2.404076571325131,-2.2697757633870057,-2.0980172988198613,-2.1578640271687863,-2.1552196455646326,-2.181282519837694,-2.1389605769981292,-2.2671788517659013,-2.335835813325048,-2.097397048355848
571.7998,-2.5858452137982293,-2.4437860828229097,-2.269120507670016,-2.3293159043630216,-2.3297683202033865,-2.354161558247618,-2.3101810725768157,-2.444616735935787,-2.513718099323079,-2.2616126614639107
572.764,-2.8149521144025234,-2.6641335063954625,-2.4848038170795252,-2.5452759149342405,-2.548954539146937,-2.5735444489898534,-2.5262895516672645,-2.6686629083381765,-2.7393327989996314,-2.4706186475876004
573.7283,-3.119478969317076,-2.9585623895353352,-2.771049051845277,-2.832084192534903,-2.8391745390754366,-2.8664715963040552,-2.8133503505554054,-2.9667151694497553,-3.0402056782073275,-2.7503485049155256
574.6926,-3.5609029081028645,-3.3871056305473917,-3.1854913039779964,-3.2477110417574533,-3.258553250049265,-3.291891044790073,-3.2290720469609413,-3.3991323468329426,-3.476802482880522,-3.1569492338122087
575.6568,-4.349196751187298,-4.154556730273541,-3.925928151913811,-3.990108550227024,-4.006341379955613,-4.052272928254233,-3.971550387036612,-4.172481992140478,-4.257196249728682,-3.8836603010095723
576.6211,12.90816306050306,12.611697820939664,12.285865186389314,12.240361867249533,12.35395402404156,12.556720545217454,12.259365481602453,12.726774249246391,12.813633921054585,12.028820355571542
577.5853,12.930103603895413,12.633093108227664,12.30652041760004,12.26103606903652,12.374784158032007,12.577921951671907,12.28004397464378,12.748347085624616,12.835394579244104,12.04907729059858
578.5496,12.952040355282339,12.65448469774738,12.327172078947095,12.281706697681129,12.395610691930163,12.599119693866689,12.300718893801067,12.769916193548575,12.857151476517933,12.069330724599862
579.5138,12.973977106669263,12.675876287267096,12.347823740294148,12.302377326325738,12.41643722582832,12.620317436061471,12.321393812958355,12.791485301472534,12.87890837379176,12.089584158601143
580.4781,12.99591385805619,12.69726787678681,12.3684754016412,12.323047954970349,12.437263759726477,12.641515178256254,12.342068732115644,12.813054409396493,12.900665271065588,12.109837592602426
581.4423,13.017858193453968,12.718666861843095,12.389134202715601,12.343725729899711,12.458097493809214,12.662720248970379,12.362750799041008,12.834630974228983,12.9224296901708,12.130098028655222
582.4066,13.039794944840892,12.740058451362811,12.409785864062654,12.36439635854432,12.478924027707372,12.683917991165162,12.383425718198296,12.85620008215294,12.944186587444626,12.150351462656504
583.3708,13.061731696227818,12.761450040882526,12.430437525409708,12.38506698718893,12.499750561605529,12.705115733359944,12.404100637355585,12.877769190076899,12.965943484718455,12.170604896657785
584.3351,13.08367223962017,12.782845328170525,12.451092756620435,12.405741188975917,12.520580695595976,12.726317139814398,12.42477913039691,12.899342026455123,12.987704142907974,12.190861831684824
585.2993,13.105608991007095,12.804236917690242,12.471744417967487,12.426411817620526,12.541407229494132,12.74751488200918,12.445454049554199,12.920911134379082,13.009461040181803,12.211115265686107
586.2635,-5.047608310468888,-4.8379191001268875,-4.5792596122609694,-4.649128210611804,-4.659887733928962,-4.723568964179277,-4.629341613569841,-4.862749372521141,-4.956948462325256,-4.520889000999439
587.2278,-3.3990187836803734,-3.233077681138384,-3.031522012811734,-3.097110236897812,-3.0984222250138536,-3.133676373582141,-3.07745859398912,-3.2445711394978076,-3.3237546514664604,-3.0014116132467525
588.1921,-2.788641284757202,-2.6408294311195504,-2.4608657392353073,-2.523472242842231,-2.522736867044374,-2.546937893095206,-2.5039953056525572,-2.6470319080734157,-2.7202092948928103,-2.44125449426021
589.1563,-2.3889172712353273,-2.2539674341984597,-2.0875693788087255,-2.148370902504482,-2.146290696666757,-2.163635078837816,-2.1288840109542266,-2.2561888599739115,-2.325086364096343,-2.075817075695433
590.1205,-2.084035863813484,-1.9591151565901332,-1.8021380729603684,-1.8624962870066437,-1.8585601605568536,-1.871869868265181,-1.842826758703833,-1.9580433875057035,-2.0230885950053974,-1.7974620711820801
591.0848,-1.8373640148774044,-1.720240804587047,-1.5699898383192459,-1.6311446083369765,-1.6248857302010742,-1.6361572043006376,-1.6111765300992442,-1.7166367863538694,-1.7778426676037062,-1.5719032352817157
592.0491,-1.6330712393769593,-1.5220677880798148,-1.3766142500145941,-1.4394387308991623,-1.431078721865725,-1.441072752286499,-1.4190620362717665,-1.5167606915708156,-1.5741567390480715,-1.3846246150027894
593.0133,-1.461217932690643,-1.3554056737767683,-1.2132837053391918,-1.27813422073826,-1.2685619156696728,-1.2768182818634137,-1.2573123333926155,-1.348948557777297,-1.4029128453366493,-1.2268008246183468
593.9775,-1.3136846528012234,-1.2128973819011697,-1.0730930169907729,-1.1397549920611638,-1.1299968834888026,-1.1354822899764543,-1.1186499213961068,-1.2052807752686843,-1.2567384634399001,-1.0912512603018312
594.9418,-1.1841247202279235,-1.088576933104512,-0.9506363404096418,-1.0183664126957332,-1.009038822671064,-1.0111426001458959,-0.9974923934155698,-1.0793936183052,-1.1295642276152995,-0.9722223363250303
595.9061,-1.0684871355746057,-0.978362730755532,-0.8424805377016822,-0.9102463402289879,-0.9012729400411226,-0.9004141692879805,-0.8903759410418014,-0.9672491709176744,-1.017209880072033,-0.8660302733869678
596.8703,-0.9651174468740941,-0.8803681734760166,-0.7471312639334666,-0.8140041076482261,-0.8047926267221478,-0.8023116779772669,-0.7958552855700117,-0.8673899803338555,-0.9176087976377646,-0.7713747905216841
597.8345,-0.8741741599531773,-0.7945488880465646,-0.6644635738764477,-0.7299498637116758,-0.7197217258889188,-0.7172678752808603,-0.7138428668412808,-0.7801784523083174,-0.8303999324061343,-0.6886991175899505
598.7988,-0.7963891318589904,-0.7215974664666651,-0.5946256168730462,-0.6586949730798548,-0.6468788985282015,-0.6457224723592405,-0.644463770796923,-0.7062838443816563,-0.7558401549188544,-0.6188554042608961
599.7631,-0.7322208160474849,-0.6619202934706682,-0.537440684671459,-0.6002630184924437,-0.5868613999509215,-0.5874567129100686,-0.5875250076989101,-0.6457714045035128,-0.6940832866276964,-0.5620596638236963
600.7273,-0.6812448871115395,-0.6148373494712487,-0.4920552228675237,-0.5537521388137643,-0.5393034607804058,-0.5414691547653527,-0.5421834983027818,-0.5977820968111933,-0.6445903883141055,-0.5173403616309258
601.6915,-0.6420385846154801,-0.5786154904739573,-0.45700023255988986,-0.5176123048811488,-0.5028942874138334,-0.5062361987540315,-0.5070429261150626,-0.560776442538613,-0.6060876378334585,-0.4828142959281696
602.6558,-0.6115565490020309,-0.5501586490504328,-0.42968149381754545,-0.48930837217889306,-0.47482004771727204,-0.4792850558799547,-0.4794664794928408,-0.5322338947488947,-0.5758957588473156,-0.4555549592855796
603.6201,-0.5887212440094619,-0.5285652723154893,-0.40932602405942276,-0.46821618419677374,-0.45414424968330097,-0.45958181863444836,-0.45896149852153834,-0.5113017559515959,-0.5533080752972924,-0.4347935264470309
604.5843,-0.5712101042346652,-0.5121008850780948,-0.39414953402459096,-0.45242843326595655,-0.438785931965481,-0.4449162788693624,-0.4438296735065064,-0.4959839981558625,-0.5363860607994958,-0.41891259353354154
605.5485,-0.5572442240923973,-0.4994644275677204,-0.3827880858995896,-0.4401921714682463,-0.4270846959987007,-0.4333478813057105,-0.432719969065026,-0.48452153663939146,-0.5236103054146646,-0.4065971402607169
