Created as New Dataset,Sample 023 By irlear Date Monday, April 27 2009
cm-1,%T
3651.00,96.08
3650.75,96.06
3650.50,96.05
3650.25,96.06
3650.00,96.07
3649.75,96.08
3649.50,96.08
3649.25,96.07
3649.00,96.06
3648.75,96.07
3648.50,96.07
3648.25,96.06
3648.00,96.04
3647.75,96.02
3647.50,96.01
3647.25,96.01
3647.00,96.01
3646.75,96.02
3646.50,96.02
3646.25,96.02
3646.00,96.02
3645.75,96.01
3645.50,96.01
3645.25,96.00
3645.00,95.99
3644.75,95.99
3644.50,96.00
3644.25,96.00
3644.00,96.00
3643.75,96.00
3643.50,96.00
3643.25,95.99
3643.00,95.99
3642.75,95.99
3642.50,95.99
3642.25,95.99
3642.00,95.99
3641.75,95.99
3641.50,95.98
3641.25,95.97
3641.00,95.97
3640.75,95.97
3640.50,95.98
3640.25,95.98
3640.00,95.98
3639.75,95.99
3639.50,95.99
3639.25,96.00
3639.00,96.00
3638.75,96.00
3638.50,96.00
3638.25,95.99
3638.00,95.98
3637.75,95.98
3637.50,96.00
3637.25,96.03
3637.00,96.07
3636.75,96.09
3636.50,96.10
3636.25,96.08
3636.00,96.06
3635.75,96.03
3635.50,96.02
3635.25,96.01
3635.00,96.00
3634.75,96.00
3634.50,95.99
3634.25,95.99
3634.00,95.99
3633.75,95.99
3633.50,96.00
3633.25,96.01
3633.00,96.01
3632.75,96.02
3632.50,96.01
3632.25,96.01
3632.00,96.00
3631.75,96.00
3631.50,96.00
3631.25,96.01
3631.00,96.02
3630.75,96.03
3630.50,96.05
3630.25,96.06
3630.00,96.07
3629.75,96.07
3629.50,96.07
3629.25,96.08
3629.00,96.09
3628.75,96.09
3628.50,96.09
3628.25,96.07
3628.00,96.05
3627.75,96.05
3627.50,96.05
3627.25,96.06
3627.00,96.06
3626.75,96.06
3626.50,96.05
3626.25,96.06
3626.00,96.06
3625.75,96.06
3625.50,96.06
3625.25,96.06
3625.00,96.07
3624.75,96.07
3624.50,96.07
3624.25,96.07
3624.00,96.07
3623.75,96.07
3623.50,96.07
3623.25,96.07
3623.00,96.07
3622.75,96.07
3622.50,96.07
3622.25,96.08
3622.00,96.09
3621.75,96.09
3621.50,96.08
3621.25,96.07
3621.00,96.07
3620.75,96.07
3620.50,96.07
3620.25,96.06
3620.00,96.04
3619.75,96.03
3619.50,96.03
3619.25,96.06
3619.00,96.09
3618.75,96.11
3618.50,96.11
3618.25,96.10
