Created as New Dataset,Sample 012 By irlear Date Monday, April 27 2009
cm-1,%T
3709.00,102.73
3708.75,102.73
3708.50,102.73
3708.25,102.72
3708.00,102.72
3707.75,102.71
3707.50,102.71
3707.25,102.70
3707.00,102.70
3706.75,102.70
3706.50,102.70
3706.25,102.70
3706.00,102.70
3705.75,102.69
3705.50,102.69
3705.25,102.69
3705.00,102.69
3704.75,102.69
3704.50,102.70
3704.25,102.70
3704.00,102.69
3703.75,102.69
3703.50,102.68
3703.25,102.68
3703.00,102.69
3702.75,102.69
3702.50,102.70
3702.25,102.70
3702.00,102.70
3701.75,102.70
3701.50,102.71
3701.25,102.71
3701.00,102.72
3700.75,102.72
3700.50,102.71
3700.25,102.70
3700.00,102.69
3699.75,102.69
3699.50,102.68
3699.25,102.69
3699.00,102.69
3698.75,102.69
3698.50,102.69
3698.25,102.69
3698.00,102.70
3697.75,102.71
3697.50,102.72
3697.25,102.72
3697.00,102.72
3696.75,102.72
3696.50,102.72
3696.25,102.73
3696.00,102.73
3695.75,102.73
3695.50,102.72
3695.25,102.71
3695.00,102.72
3694.75,102.72
3694.50,102.73
3694.25,102.74
3694.00,102.74
3693.75,102.74
3693.50,102.74
3693.25,102.74
3693.00,102.74
3692.75,102.74
3692.50,102.74
3692.25,102.75
3692.00,102.75
3691.75,102.75
3691.50,102.76
3691.25,102.77
3691.00,102.78
3690.75,102.78
3690.50,102.79
3690.25,102.79
3690.00,102.79
3689.75,102.81
3689.50,102.83
3689.25,102.86
3689.00,102.88
3688.75,102.87
3688.50,102.84
3688.25,102.81
3688.00,102.81
3687.75,102.82
3687.50,102.82
3687.25,102.81
3687.00,102.81
3686.75,102.80
3686.50,102.79
3686.25,102.79
3686.00,102.79
3685.75,102.80
3685.50,102.80
3685.25,102.81
3685.00,102.81
3684.75,102.81
3684.50,102.82
3684.25,102.82
3684.00,102.82
3683.75,102.83
3683.50,102.84
3683.25,102.85
3683.00,102.85
3682.75,102.85
3682.50,102.85
3682.25,102.85
3682.00,102.86
3681.75,102.86
3681.50,102.86
3681.25,102.87
3681.00,102.88
3680.75,102.88
3680.50,102.89
3680.25,102.88
3680.00,102.88
3679.75,102.87
3679.50,102.87
3679.25,102.87
3679.00,102.88
3678.75,102.89
3678.50,102.90
3678.25,102.91
3678.00,102.91
3677.75,102.91
3677.50,102.92
3677.25,102.92
3677.00,102.93
3676.75,102.94
3676.50,102.95
3676.25,102.95
3676.00,102.97
3675.75,102.98
3675.50,103.00
3675.25,103.00
3675.00,102.99
3674.75,102.98
3674.50,102.98
3674.25,102.97
3674.00,102.96
3673.75,102.96
3673.50,102.95
3673.25,102.95
3673.00,102.95
3672.75,102.95
3672.50,102.94
3672.25,102.93
3672.00,102.92
3671.75,102.93
3671.50,102.94
3671.25,102.95
3671.00,102.96
3670.75,102.97
3670.50,102.98
3670.25,102.99
3670.00,103.00
3669.75,103.00
3669.50,102.99
3669.25,102.98
3669.00,102.97
3668.75,102.96
3668.50,102.96
3668.25,102.96
3668.00,102.97
3667.75,102.97
3667.50,102.96
3667.25,102.96
3667.00,102.95
3666.75,102.94
3666.50,102.94
3666.25,102.94
3666.00,102.94
3665.75,102.94
3665.50,102.95
3665.25,102.95
3665.00,102.95
3664.75,102.96
3664.50,102.96
3664.25,102.97
3664.00,102.98
3663.75,102.98
3663.50,102.97
3663.25,102.97
3663.00,102.97
3662.75,102.97
3662.50,102.97
3662.25,102.97
3662.00,102.97
3661.75,102.98
3661.50,103.00
3661.25,103.02
