cm-1,CB-5e-4_0,CB-5e-4_30,CB-5e-4_120,CB-5e-4_9001
478.2799,0.5073414946383362,0.5113853796476396,0.5177030669899783,0.520588040979026
480.2085,0.5082058200597352,0.5126165712857061,0.5196859665793203,0.5217567102823821
482.137,0.5096405975695121,0.5143538761798424,0.5222417855391145,0.5237750938028817
484.0656,0.5115991788243431,0.5164533429058885,0.5253048189898246,0.5265809657888739
485.9941,0.513935195375263,0.5186464791524646,0.5286761041169618,0.5298754807702442
487.9226,0.5164757191501295,0.5206344665986788,0.5320869271643303,0.5332410779761858
489.8512,0.5190968362400705,0.5222184604824219,0.5352819825027879,0.5362949774070681
491.7798,0.5217796477872068,0.5233726402471414,0.5381136471411696,0.5388508173051944
493.7083,0.5245729329948919,0.524219716995502,0.5405413696809946,0.5409219946571563
495.6368,0.5275193668258309,0.5249299429516544,0.5425946354324303,0.5426553353471589
497.5654,0.5305701640415038,0.5255896935615577,0.5442631770374412,0.5441635706650902
499.4939,0.5335750060044934,0.52613933931578,0.5454806250903894,0.5454477029712228
501.4225,0.5363276520032026,0.5264025687328459,0.5461391332917721,0.5463762974012097
503.351,0.538689875532743,0.5262069899179657,0.5461863632836598,0.5468094495131498
505.2796,0.540673473696537,0.5255142209021063,0.54571482496477,0.546710320501347
507.2081,0.5424624423702596,0.5244840268014992,0.544990828596828,0.5462505050361208
509.1367,0.5443065737071461,0.5234307275463997,0.5443776179788935,0.5457520719650959
511.0652,0.5463755326125256,0.5226792068588657,0.544191947366865,0.5455669383809759
512.9938,0.5486034743985275,0.522411958420614,0.5445464911408312,0.5458803785173368
514.9223,0.5506532442580128,0.522568616091991,0.5452915596342925,0.5466149115687238
516.8509,0.5520057349769649,0.5228872756625154,0.5460694598122398,0.5474475469049015
518.7794,0.5521634254240415,0.5230352208051069,0.5464781902103115,0.5479678677387304
520.7079,0.5508488581671153,0.5227893441360655,0.5462553401868361,0.5478737796815035
522.6365,0.5481412408876328,0.5221532751730362,0.5453976579974958,0.5471410063406655
524.5651,0.5444230766630875,0.5213500701134879,0.5441342652465527,0.5460168167189087
526.4936,0.5402254861852515,0.5206989020381325,0.5427973947797059,0.5449017430592985
528.4222,0.5360085442386892,0.5204434762065422,0.5416266778569565,0.5441216179267961
530.3507,0.5320219348757177,0.5206243412564922,0.5406592833904771,0.5437749114035327
532.2792,0.5282797026008214,0.5210646204274955,0.539724825329336,0.543685233847105
534.2078,0.5246678464643221,0.5214615008606978,0.5385720955179775,0.5435051983230774
536.1364,0.5210850926328863,0.5215400133684504,0.5370196996693903,0.5428922521721815
538.0649,0.5175541557618013,0.5211629108799181,0.5350780470651262,0.5416800051723429
539.9935,0.5142078707396937,0.5203495998093478,0.5329243160773808,0.5399201799146734
541.922,0.5112015341312045,0.5191910765850214,0.5307988534879047,0.5378123962372207
543.8505,0.5085806741972142,0.5177344651120058,0.5288318207413395,0.5355463615254213
545.7791,0.5062159697071509,0.5159059691692549,0.526957942494879,0.5331738458442751
547.7076,0.5038346259690117,0.5135411361078485,0.5249335773497132,0.5305796805319204
549.6362,0.5011531978998466,0.5105075274198246,0.5224978602281455,0.5275856993268218
551.5648,0.4980172769557014,0.5068375561536762,0.5195336350646123,0.5240937955792844
553.4933,0.4944768196512658,0.5027863061667103,0.5161730078730404,0.5202026285313305
555.4218,0.4907219878730623,0.4987469404588845,0.5127329928123951,0.5161809528180037
557.3504,0.48693983008776537,0.4950615458367702,0.5095388444747417,0.5123329939002735
559.2789,0.4831419838044726,0.491822332776292,0.5066909926351602,0.5087873126153615
561.2075,0.47910490849347753,0.4887691063554344,0.5039565112979443,0.5053844052747182
563.136,0.47441792529241966,0.48535735680634245,0.5008012298716781,0.5016673012693224
565.0646,0.4686585988226452,0.4809503564307621,0.4965863073375458,0.4970485840711368
566.9931,0.4615524764058212,0.47505371906940336,0.4908043049230483,0.49100637477386705
568.9217,0.4530590246139084,0.4674572457042876,0.48324257275948174,0.48326126699395366
570.8502,0.44331586685621527,0.4582280915581178,0.47397753039534496,0.47379111636497895
572.7787,0.4325180818821626,0.4475791180137055,0.46325187839438303,0.4627556866304891
574.7073,0.4208070545119515,0.43572164029899874,0.45129808702425056,0.45035762897770637
576.6359,0.4082767005903121,0.422799190269801,0.43827903009750613,0.4367950686631283
578.5644,0.3950952129129448,0.4089786433718973,0.4243525453885916,0.4223097842733657
580.493,0.3816767201230113,0.3946100499215147,0.40985011357069034,0.4073385236453958
582.4215,0.36875893247974834,0.38035474812495,0.3954119909582712,0.3926008236061281
584.35,0.35732013229152476,0.3671675194010119,0.38198866005165316,0.3790907556728263
586.2786,0.3483143004661676,0.35609206232808804,0.37064280166239544,0.36786318990786543
588.2072,0.34233741802493123,0.34795000348302746,0.36223436993432406,0.35974130743388233
590.1357,0.33935376977251325,0.3430455612462448,0.3571082612585033,0.3550171448927084
592.0643,0.3386105899971437,0.3410048222157048,0.354916632224342,0.353294145956111
593.9928,0.33878252255133795,0.34083275640988336,0.3546546809196732,0.3535333663792545
595.9213,0.33832661089132193,0.34117277394970635,0.35492601072111785,0.35431236387813886
597.8499,0.3359138072514505,0.3406836333346725,0.35431756009825754,0.3541989909158687
599.7784,0.330803616365509,0.3384065202755204,0.3517996508525105,0.35214414462222415
601.707,0.3230116865516729,0.3339998497083596,0.3469735202905882,0.3477274025845634
603.6355,0.3132462781116319,0.3277657400756449,0.3401324688608921,0.34121992122563516
605.5641,0.3026504185126908,0.32049681219447224,0.3321016107997425,0.3334313232940033
607.4926,0.29247406324529546,0.31320891702737835,0.32397392102945477,0.3254480900277548
609.4211,0.28379096417847943,0.306875190831463,0.3168188089892887,0.31834655427064684
611.3497,0.2773321031393684,0.3022326428457634,0.31147057630769515,0.31297782120843226
613.2783,0.273429745607507,0.29967923100168964,0.3084028955621759,0.30983693214485686
615.2068,0.27205442559991544,0.2992613625575586,0.30770203645475075,0.30903612155640037
617.1354,0.27288015432460305,0.30071065060006735,0.30909553482358865,0.3103254472506
619.0639,0.2753742426673522,0.303522533993373,0.31203978337212634,0.31318184134781474
620.9924,0.2788824196928518,0.3070545075363703,0.3158269310412503,0.3169077943335204
622.921,0.28272830286390643,0.3106449059268122,0.31972453929715455,0.3207753466261521
624.8495,0.28631352955827827,0.3137375973194655,0.3231170007396855,0.32416084907604104
626.7781,0.2892114486856304,0.3159834139359834,0.32562171644460913,0.32666688697291585
628.7067,0.2912183513560973,0.31728767927769463,0.3271418125432745,0.3281733610503607
630.6352,0.29235203049527503,0.3177915822448976,0.3278414826242466,0.32882676473375694
632.5637,0.29279739300493085,0.3177948416128691,0.32805433256369804,0.3289493830886872
634.4923,0.2928524213038522,0.31767648990680813,0.3281892746707008,0.3289556870986337
636.4208,0.29291045310564495,0.3178620675011938,0.3286848399323769,0.3293036652553926
638.3494,0.29351250162723735,0.3188722088005466,0.3300588775873281,0.3305365192505794
640.278,0.2954454031074018,0.3214299528131882,0.3330263188052742,0.333385240342055
642.2065,0.2998234046394121,0.3265535805755823,0.3386116010359381,0.33886899156909944
644.135,0.30805082279166973,0.3355497312907217,0.3481535211687685,0.3482869745852447
646.0636,0.3216359656712221,0.3498431068742523,0.363140804765556,0.36306397528830836
647.9921,0.34184015169589715,0.3706451535605526,0.38486993988994916,0.3844205171032082
649.9207,0.3692669822620218,0.39855011814682695,0.4140142476793165,0.4129681398682022
651.8492,0.4034785102183629,0.4331529071718566,0.450206799564052,0.44832366666666607
653.7778,0.44281855088776567,0.47286001523193655,0.4918180203665102,0.48890697691399587
655.7063,0.4845080906225249,0.5149764202404071,0.5360184952179318,0.5320140638333627
657.6349,0.5251107705161592,0.5561392016732074,0.5792228720369137,0.574247998474359
659.5634,0.561285645789927,0.5930554270807684,0.617866963595114,0.6122489574540739
661.4919,0.5906551192154356,0.6233397035784738,0.6493250616792245,0.6435561546773431
663.4205,0.6124436047666079,0.6461507039597142,0.6726151367187607,0.6672572336515489
665.3491,0.6276308024779342,0.6623510974878577,0.6886087212444805,0.6841780416431845
667.2776,0.6385483742214759,0.6741319413264928,0.6996360015532873,0.6965051291501416
669.2062,0.6481121862888802,0.6842795055290922,0.708694749906677,0.7070568074812437
671.1347,0.659012414438544,0.6953941978205178,0.7185999357505788,0.7184814921080385
673.0632,0.6731199907871308,0.7093190095242791,0.7313591651204875,0.7326765892998903
674.9918,0.6911978025341814,0.7268593926936175,0.7478742247541941,0.7504919003026354
676.9203,0.7129113448123132,0.7477898767929563,0.7679517707105293,0.7717330165850207
678.8489,0.7370398719892678,0.7710438659359315,0.7905158566454817,0.7953402630452199
680.7775,0.7618182737168832,0.7950152191716521,0.8139362729740822,0.8196952401140261
682.706,0.785320619730568,0.8179056498188653,0.8363859068685778,0.8429549662610437
684.6345,0.8058345078284405,0.8380500194592445,0.8561749268032826,0.8633974375425872
686.5631,0.8221447170069982,0.8541941579920197,0.8720168158811076,0.8797017297240802
688.4916,0.8336864686262518,0.8656597734437529,0.8831918149414631,0.8911414081815968
690.4202,0.8405109643915017,0.8723569762939013,0.889559955842853,0.8976100406045188
692.3488,0.843071501707933,0.8746280240600828,0.8914259260322779,0.8994864120944085
694.2773,0.8418989289829741,0.8729728655257275,0.8892797235112279,0.8973502890470961
696.2058,0.8372772171738279,0.8677413739210683,0.88352200158338,0.891666724926886
698.1344,0.8290589482321109,0.8589442974729544,0.8742633031815008,0.8825677231034679
700.0629,0.8167155715376774,0.8462676225328613,0.8613275502830042,0.8698398694754508
701.9915,0.7996367907392931,0.829328342532079,0.8444647851005294,0.8531525502253405
703.92,0.7775776430833313,0.8080732512738963,0.8237113574538885,0.8324550528725236
705.8486,0.7510563395506796,0.7831546371374122,0.7997273194125397,0.8083474845360427
707.7771,0.7215231387980029,0.7560862454331894,0.7739536446937589,0.7822668640510427
709.7057,0.6912031334958554,0.7291003100694073,0.7484899056058981,0.7563647437928734
711.6342,0.662682281478662,0.704748840578831,0.7257364462814649,0.7331328430153797
713.5627,0.6384187390416156,0.6854349235913013,0.7079603867085629,0.7149416224799352
715.4913,0.6203095232774569,0.6729752642602517,0.6968838380676744,0.7036024527673018
717.4199,0.6094646439141858,0.6683739329522279,0.6934596067275781,0.7001280700418798
719.3484,0.606203090217675,0.6718060341828745,0.697854594521997,0.7047099090429989
721.277,0.6102145108201548,0.6827872094870975,0.7095989079046303,0.7168700881624768
723.2055,0.6208254653580325,0.7004549906808917,0.7278637986196126,0.7357448935404628
725.134,0.6372743507698005,0.723873243090212,0.7517500519473436,0.760386733137624
727.0626,0.6589235160608671,0.7522757750739019,0.7805432956365458,0.7900248891803746
728.9911,0.6853824507961397,0.7852096644697636,0.8138516789772628,0.8242155194488432
730.9197,0.716563001864801,0.8225865529103029,0.8516719603163899,0.8629123026612806
732.8483,0.7526988555536946,0.8646868733270526,0.8943925472906817,0.9064715824726045
734.7768,0.794377489011891,0.9121566667124017,0.9427867948941354,0.9556508816893836
736.7053,0.8425412415245537,0.9659903047040332,0.9979775405752555,1.0115698913630797
738.6339,0.8984231638889998,1.027443292055128,1.0613326294821983,1.0756091897967424
740.5624,0.9633119395123592,1.0978043443223189,1.1342082508417926,1.149145003419881
742.491,1.0381197364682868,1.1779708689359423,1.2175099410485122,1.2331010121717
744.4196,1.1228162247697107,1.267906098754757,1.3111308111541866,1.3273676732359936
